id,gender,age,class,embarked,country,fare,sibsp,parch,survived
1934,male,19.0,engineering crew,Southampton,England,0.0,0.0,0.0,yes
1935,male,23.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
1936,male,26.0,deck crew,Southampton,England,0.0,0.0,0.0,yes
1937,male,25.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1938,male,30.0,victualling crew,Southampton,Germany,0.0,0.0,0.0,yes
1939,male,23.0,victualling crew,Belfast,England,0.0,0.0,0.0,yes
1940,male,27.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
1941,male,25.0,victualling crew,Belfast,England,0.0,0.0,0.0,no
1942,male,35.0,restaurant staff,Southampton,England,0.0,0.0,0.0,no
1943,male,17.0,restaurant staff,Southampton,England,0.0,0.0,0.0,no
1944,male,33.0,restaurant staff,Southampton,England,0.0,0.0,0.0,no
1945,male,25.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
1946,male,34.0,deck crew,Belfast,England,0.0,0.0,0.0,yes
1947,male,18.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1948,male,24.0,engineering crew,Southampton,England,0.0,0.0,0.0,yes
1949,male,28.0,restaurant staff,Southampton,England,0.0,0.0,0.0,no
1950,male,33.0,deck crew,Southampton,Channel Islands,0.0,0.0,0.0,yes
1951,male,33.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
1952,male,36.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1953,male,34.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1954,male,22.0,victualling crew,Southampton,England,0.0,0.0,0.0,yes
1955,male,30.0,engineering crew,Southampton,England,0.0,0.0,0.0,yes
1956,male,23.0,victualling crew,Southampton,England,0.0,0.0,0.0,yes
1957,male,20.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
1958,male,17.0,restaurant staff,Southampton,England,0.0,0.0,0.0,no
1959,female,36.0,victualling crew,Southampton,England,0.0,0.0,0.0,yes
1960,male,23.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1961,male,24.0,engineering crew,Southampton,England,0.0,0.0,0.0,yes
1962,male,21.0,victualling crew,Southampton,England,0.0,0.0,0.0,yes
1963,male,46.0,victualling crew,Belfast,England,0.0,0.0,0.0,no
1964,male,22.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
1965,male,23.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1966,male,20.0,victualling crew,Southampton,England,0.0,0.0,0.0,yes
1967,male,31.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
1968,male,22.0,engineering crew,Southampton,England,0.0,0.0,0.0,yes
1969,male,44.0,victualling crew,Belfast,England,0.0,0.0,0.0,no
1970,male,29.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1971,male,29.0,engineering crew,Southampton,England,0.0,0.0,0.0,yes
1972,male,50.0,victualling crew,Belfast,England,0.0,0.0,0.0,no
1973,male,38.0,victualling crew,Belfast,Channel Islands,0.0,0.0,0.0,no
1974,male,21.0,restaurant staff,Southampton,England,0.0,0.0,0.0,no
1975,male,32.0,victualling crew,Belfast,England,0.0,0.0,0.0,yes
1976,male,20.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
1977,male,55.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1978,male,34.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
1979,male,30.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
1980,male,31.0,victualling crew,Belfast,England,0.0,0.0,0.0,no
1981,male,22.0,restaurant staff,Southampton,England,0.0,0.0,0.0,no
1982,male,32.0,engineering crew,Southampton,England,0.0,0.0,0.0,yes
1983,male,25.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1984,male,19.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1985,male,30.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
1986,male,36.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
1987,male,22.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1988,male,30.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1989,male,22.0,restaurant staff,Southampton,England,0.0,0.0,0.0,no
1990,male,29.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1991,male,19.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1992,male,37.0,victualling crew,Belfast,England,0.0,0.0,0.0,no
1993,male,40.0,victualling crew,Belfast,Wales,0.0,0.0,0.0,no
1994,male,35.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
1995,female,41.0,victualling crew,Southampton,England,0.0,0.0,0.0,yes
1996,male,30.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1997,female,41.0,victualling crew,Southampton,England,0.0,0.0,0.0,yes
1998,male,31.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
1999,male,27.0,victualling crew,Southampton,Ireland,0.0,0.0,0.0,no
2000,male,36.0,victualling crew,Southampton,England,0.0,0.0,0.0,yes
2001,male,23.0,restaurant staff,Southampton,England,0.0,0.0,0.0,no
2002,male,26.0,engineering crew,Belfast,England,0.0,0.0,0.0,no
2003,male,49.0,restaurant staff,Southampton,England,0.0,0.0,0.0,no
2004,male,31.0,victualling crew,Belfast,England,0.0,0.0,0.0,no
2005,male,32.0,deck crew,Belfast,England,0.0,0.0,0.0,yes
2006,male,24.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
2007,male,58.0,victualling crew,Belfast,England,0.0,0.0,0.0,yes
2008,male,17.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
2009,male,27.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
2010,male,28.0,victualling crew,Southampton,Channel Islands,0.0,0.0,0.0,no
2011,male,33.0,victualling crew,Southampton,Canada,0.0,0.0,0.0,yes
2012,male,24.0,restaurant staff,Southampton,Italy,0.0,0.0,0.0,no
2013,male,25.0,restaurant staff,Southampton,England,0.0,0.0,0.0,no
2014,male,47.0,victualling crew,Southampton,Wales,0.0,0.0,0.0,no
2015,male,30.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
2016,male,24.0,restaurant staff,Southampton,England,0.0,0.0,0.0,no
2017,male,26.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
2018,male,22.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
2019,male,23.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
2020,male,23.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
2021,male,23.0,victualling crew,Southampton,England,0.0,0.0,0.0,yes
2022,male,31.0,deck crew,Southampton,England,0.0,0.0,0.0,no
2023,male,33.0,deck crew,Southampton,England,0.0,0.0,0.0,yes
2024,male,42.0,restaurant staff,Southampton,Italy,0.0,0.0,0.0,no
2025,male,41.0,engineering crew,Southampton,Northern Ireland,0.0,0.0,0.0,no
2026,male,28.0,engineering crew,Southampton,England,0.0,0.0,0.0,yes
2027,male,20.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
2028,male,55.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
2029,male,25.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
2030,male,24.0,engineering crew,Southampton,England,0.0,0.0,0.0,yes
2031,male,40.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
2032,male,31.0,engineering crew,Southampton,England,0.0,0.0,0.0,yes
2033,male,24.0,restaurant staff,Southampton,England,0.0,0.0,0.0,no
2034,male,25.0,victualling crew,Southampton,England,0.0,0.0,0.0,yes
2035,male,42.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
2036,male,40.0,victualling crew,Belfast,England,0.0,0.0,0.0,no
2037,male,32.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
2038,male,20.0,engineering crew,Southampton,England,0.0,0.0,0.0,yes
2039,male,32.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
2040,male,25.0,engineering crew,Southampton,England,0.0,0.0,0.0,yes
2041,male,19.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
2042,male,29.0,victualling crew,Belfast,England,0.0,0.0,0.0,no
2043,male,31.0,victualling crew,Southampton,England,0.0,0.0,0.0,yes
2044,male,24.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
2045,male,37.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
2046,male,37.0,deck crew,Southampton,Northern Ireland,0.0,0.0,0.0,no
2047,male,23.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
2048,male,23.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
2049,male,41.0,victualling crew,Belfast,England,0.0,0.0,0.0,no
2050,male,33.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
2051,male,36.0,victualling crew,Belfast,England,0.0,0.0,0.0,no
2052,female,28.0,victualling crew,Southampton,Northern Ireland,0.0,0.0,0.0,yes
2053,male,31.0,engineering crew,Belfast,England,0.0,0.0,0.0,no
2054,female,30.0,victualling crew,Southampton,England,0.0,0.0,0.0,yes
2055,male,40.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
2056,male,29.0,victualling crew,Belfast,Scotland,0.0,0.0,0.0,no
2057,male,62.0,deck crew,Southampton,England,0.0,0.0,0.0,no
2058,male,22.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
2059,female,45.0,victualling crew,Southampton,England,0.0,0.0,0.0,yes
2060,male,40.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
2061,male,38.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
2062,male,27.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
2063,male,20.0,victualling crew,Belfast,England,0.0,0.0,0.0,no
2064,male,39.0,engineering crew,Belfast,Scotland,0.0,0.0,0.0,no
2065,male,24.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
2066,male,35.0,victualling crew,Southampton,,0.0,0.0,0.0,no
2067,male,33.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
2068,male,26.0,deck crew,Southampton,England,0.0,0.0,0.0,no
2069,female,22.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
2070,male,41.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
2071,male,26.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
2072,male,21.0,engineering crew,Southampton,England,0.0,0.0,0.0,yes
2073,male,36.0,engineering crew,Southampton,England,0.0,0.0,0.0,yes
2074,male,38.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
2075,male,31.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
2076,female,47.0,victualling crew,Southampton,England,0.0,0.0,0.0,yes
2077,male,36.0,victualling crew,Belfast,England,0.0,0.0,0.0,no
2078,male,30.0,engineering crew,Southampton,,0.0,0.0,0.0,no
2079,male,28.0,victualling crew,Belfast,Scotland,0.0,0.0,0.0,yes
2080,male,20.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
2081,male,33.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
2082,male,29.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
2083,male,25.0,engineering crew,Southampton,England,0.0,0.0,0.0,yes
2084,male,19.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
2085,male,35.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
2086,male,34.0,victualling crew,Belfast,England,0.0,0.0,0.0,no
2087,male,31.0,victualling crew,Belfast,England,0.0,0.0,0.0,no
2088,male,28.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
2089,male,25.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
2090,male,48.0,victualling crew,Belfast,Northern Ireland,0.0,0.0,0.0,no
2091,male,45.0,victualling crew,Belfast,England,0.0,0.0,0.0,no
2092,male,24.0,deck crew,Southampton,England,0.0,0.0,0.0,yes
2093,male,20.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
2094,male,24.0,deck crew,Southampton,England,0.0,0.0,0.0,no
2095,male,22.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
2096,male,40.0,deck crew,Southampton,England,0.0,0.0,0.0,no
2097,male,24.0,engineering crew,Southampton,England,0.0,0.0,0.0,yes
2098,male,42.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
2099,male,49.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
2100,male,19.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
2101,male,28.0,engineering crew,Southampton,England,0.0,0.0,0.0,yes
2102,male,32.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
2103,male,19.0,deck crew,Southampton,England,0.0,0.0,0.0,no
2104,male,27.0,victualling crew,Southampton,England,0.0,0.0,0.0,yes
2105,male,23.0,restaurant staff,Southampton,England,0.0,0.0,0.0,no
2106,male,35.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
2107,male,17.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
2108,male,46.0,victualling crew,Southampton,England,0.0,0.0,0.0,yes
2109,male,23.0,victualling crew,Southampton,England,0.0,0.0,0.0,yes
2110,male,30.0,victualling crew,Belfast,England,0.0,0.0,0.0,yes
2111,male,24.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
2112,male,25.0,victualling crew,Belfast,England,0.0,0.0,0.0,no
2113,male,35.0,engineering crew,Southampton,England,0.0,0.0,0.0,yes
2114,male,39.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
2115,male,25.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
2116,male,44.0,engineering crew,Southampton,England,0.0,0.0,0.0,yes
2117,male,25.0,engineering crew,Southampton,England,0.0,0.0,0.0,yes
2118,male,27.0,restaurant staff,Southampton,England,0.0,0.0,0.0,no
2119,male,31.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
2120,male,29.0,victualling crew,Belfast,England,0.0,0.0,0.0,yes
2121,male,28.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
2122,male,30.0,victualling crew,Southampton,Scotland,0.0,0.0,0.0,no
2123,male,32.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
2124,male,39.0,engineering crew,Southampton,England,0.0,0.0,0.0,yes
2125,male,37.0,engineering crew,Belfast,Ireland,0.0,0.0,0.0,no
2126,male,42.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
2127,male,28.0,victualling crew,Belfast,England,0.0,0.0,0.0,no
2128,male,17.0,restaurant staff,Southampton,England,0.0,0.0,0.0,no
2129,male,20.0,restaurant staff,Southampton,Italy,0.0,0.0,0.0,no
2130,male,35.0,restaurant staff,Southampton,England,0.0,0.0,0.0,no
2131,male,38.0,engineering crew,Southampton,Netherlands,0.0,0.0,0.0,no
2132,male,36.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
2133,male,38.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
2134,male,33.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
2135,male,34.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
2136,male,21.0,restaurant staff,Southampton,England,0.0,0.0,0.0,no
2137,male,32.0,deck crew,Southampton,Channel Islands,0.0,0.0,0.0,yes
2138,male,19.0,restaurant staff,Southampton,England,0.0,0.0,0.0,no
2139,male,18.0,restaurant staff,Southampton,England,0.0,0.0,0.0,no
2140,male,25.0,restaurant staff,Southampton,Italy,0.0,0.0,0.0,no
2141,male,35.0,restaurant staff,Southampton,England,0.0,0.0,0.0,no
2142,male,37.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
2143,female,36.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
2144,male,48.0,victualling crew,Belfast,England,0.0,0.0,0.0,no
2145,female,32.0,victualling crew,Southampton,Ireland,0.0,0.0,0.0,no
2146,male,23.0,engineering crew,Belfast,England,0.0,0.0,0.0,no
2147,male,34.0,victualling crew,Belfast,England,0.0,0.0,0.0,no
2148,male,31.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
2149,male,40.0,victualling crew,Belfast,England,0.0,0.0,0.0,no
2150,male,37.0,victualling crew,Southampton,England,0.0,0.0,0.0,yes
2151,male,40.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
2152,male,37.0,victualling crew,Belfast,England,0.0,0.0,0.0,no
2153,male,26.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
2154,male,26.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
2155,male,15.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
2156,male,27.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
2157,male,25.0,victualling crew,Belfast,England,0.0,0.0,0.0,no
2158,male,31.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
2159,male,50.0,victualling crew,Belfast,England,0.0,0.0,0.0,no
2160,male,28.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
2161,male,52.0,victualling crew,Southampton,United States,0.0,0.0,0.0,yes
2162,male,21.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
2163,male,30.0,deck crew,Belfast,England,0.0,0.0,0.0,yes
2164,male,30.0,victualling crew,Belfast,England,0.0,0.0,0.0,yes
2165,male,29.0,victualling crew,Belfast,England,0.0,0.0,0.0,yes
2166,male,18.0,victualling crew,Southampton,England,0.0,0.0,0.0,yes
2167,male,21.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
2168,male,32.0,engineering crew,Southampton,England,0.0,0.0,0.0,yes
2169,male,37.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
2170,male,27.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
2171,male,28.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
2172,male,32.0,victualling crew,Belfast,Australia,0.0,0.0,0.0,no
2173,male,23.0,engineering crew,Southampton,England,0.0,0.0,0.0,yes
2174,male,39.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
2175,male,37.0,victualling crew,Southampton,England,0.0,0.0,0.0,yes
2176,male,39.0,deck crew,Southampton,England,0.0,0.0,0.0,no
2177,male,42.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
2178,male,26.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
2179,male,28.0,victualling crew,Southampton,England,0.0,0.0,0.0,yes
2180,male,35.0,victualling crew,Southampton,Ireland,0.0,0.0,0.0,no
2181,male,59.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
2182,male,34.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
2183,male,28.0,engineering crew,Belfast,England,0.0,0.0,0.0,no
2184,male,53.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
2185,male,38.0,victualling crew,Southampton,England,0.0,0.0,0.0,yes
2186,male,36.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
2187,male,39.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
2188,male,31.0,victualling crew,Southampton,England,0.0,0.0,0.0,yes
2189,male,39.0,victualling crew,Southampton,Austria,0.0,0.0,0.0,no
2190,male,37.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
2191,male,35.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
2192,male,40.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
2193,male,31.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
2194,male,49.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
2195,male,41.0,victualling crew,Southampton,United States,0.0,0.0,0.0,no
2196,male,45.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
2197,male,37.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
2198,male,19.0,victualling crew,Belfast,England,0.0,0.0,0.0,no
2199,male,24.0,victualling crew,Southampton,England,0.0,0.0,0.0,no
2200,male,40.0,victualling crew,Southampton,England,0.0,0.0,0.0,yes
2201,male,26.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
2202,male,41.0,deck crew,Belfast,England,0.0,0.0,0.0,yes
2203,male,40.0,victualling crew,Southampton,England,0.0,0.0,0.0,yes
2204,male,32.0,engineering crew,Southampton,England,0.0,0.0,0.0,no
2205,male,20.0,restaurant staff,Southampton,England,0.0,0.0,0.0,no
2206,male,26.0,restaurant staff,Southampton,England,0.0,0.0,0.0,no
